DEPTH,RHOB,DT,GR,AI,AI_rel,PHIE
515.84,2091.1001,500.956,30.8904,4174219,7135.7588,0.3493
515.99,2091.1001,500.9485,32.084,4174281.25,7135.7588,0.3493
516.14,2091.1001,500.9411,31.4406,4174343,6017.0132,0.3493
516.29,2091.1001,500.9337,29.7965,4174404.5,5412.0566,0.3493
516.44,2091.1001,500.9263,28.8862,4174466.5,5326.3447,0.3493
516.59,2091.1001,500.9191,29.1502,4174526.5,5326.3447,0.3493
516.74,2091.1001,500.9117,28.0645,4174587.75,5326.3447,0.3493
516.89,2091.168,500.9043,26.8905,4174785.5,5326.3447,0.3493
517.04,2091.2002,500.8969,28.0013,4174911.5,5326.3447,0.3493
517.19,2091.2002,500.8895,29.3071,4174973.25,5326.3447,0.3493
517.34,2091.2002,500.882,28.4844,4175035.25,5326.3447,0.3492
517.49,2091.2002,500.8746,24.4618,4175097.25,5326.3447,0.3492
517.64,2091.2002,500.8674,22.8946,4175157.5,5326.3447,0.3492
517.79,2091.2002,500.8601,24.4952,4175218.5,5326.3447,0.3492
517.94,2091.2566,500.8527,28.127,4175392.75,5326.3447,0.3492
518.09,2091.3,500.8453,31.5687,4175541.25,5326.3447,0.3492
518.24,2091.3,500.8378,32.3387,4175603.5,5326.3447,0.3492
518.39,2091.3,500.8304,29.7017,4175665.5,5326.3447,0.3492
518.54,2091.3,500.823,28.2674,4175727.25,5326.3447,0.3492
518.69,2091.3,500.8157,28.8758,4175787.5,5326.3447,0.3492
518.84,2091.3,500.8085,29.5741,4175848,5326.3447,0.3492
518.99,2091.3,500.801,30.9519,4175910,5326.3447,0.3492
519.14,2091.3438,500.7936,33.9692,4176059.25,5326.3447,0.3492
519.29,2091.3999,500.7862,36.8278,4176233,5326.3447,0.3492
519.44,2091.3999,500.7788,35.1951,4176294.75,5326.3447,0.3491
519.59,2091.3999,500.7713,32.1552,4176357,5326.3447,0.3491
519.74,2091.3999,500.764,29.4636,4176418.25,5326.3447,0.3491
519.89,2091.3999,500.7568,28.1496,4176478.25,5326.3447,0.3491
520.04,2091.3999,500.7494,27.4108,4176540.25,4946.6982,0.3491
520.19,2091.4324,500.742,28.6987,4176667,3986.5652,0.3491
520.34,2091.5,500.7346,30.915,4176864,3512.5349,0.3491
520.49,2091.5,500.7271,32.1975,4176925.75,3512.5349,0.3491
520.64,2091.5,500.7197,33.0164,4176987.5,3512.5349,0.3491
520.79,2091.5,500.7123,32.4873,4177049.5,3512.5349,0.3491
520.94,2091.5,500.7049,32.8065,4177111,3512.5349,0.3491
521.09,2091.5,500.6978,32.5769,4177170.75,3512.5349,0.3491
521.24,2091.5,500.6903,32.1579,4177233,3512.5349,0.349
521.39,2091.5198,500.6829,31.7388,4177334,3512.5349,0.349
521.54,2091.5999,500.6754,31.3196,4177556.5,3512.5349,0.349
521.69,2091.5999,500.668,30.9006,4177618.25,3512.5349,0.349
521.84,2091.5999,500.6607,30.4816,4177679.75,3512.5349,0.349
521.99,2091.5999,500.6535,30.0624,4177739.5,3512.5349,0.349
522.14,2091.5999,500.6461,29.6433,4177801.25,3512.5349,0.349
522.29,2091.5999,500.6386,29.2242,4177863.25,3512.5349,0.349
522.44,2091.6084,500.6313,28.8052,4177942,3512.5349,0.349
522.59,2091.7002,500.6238,28.3861,4178187.5,3512.5349,0.349
522.74,2091.7002,500.6164,27.964,4178249.25,3512.5349,0.349
522.89,2091.7002,500.6089,27.5295,4178311.5,3512.5349,0.349
523.04,2091.7002,500.6019,28.1264,4178370.5,3512.5349,0.3489
523.19,2091.7002,500.5945,28.715,4178432.25,3512.5349,0.3489
523.34,2091.7002,500.5869,27.81,4178495.5,3512.5349,0.3489
523.49,2091.7002,500.5795,28.4102,4178557.5,3512.5349,0.3489
523.64,2091.7002,500.572,29.597,4178619.75,3512.5349,0.3489
523.79,2091.7959,500.5646,30.2103,4178872.5,3512.5349,0.3489
523.94,2091.8,500.5572,31.3781,4178943,3512.5349,0.3489
524.09,2091.8,500.5497,30.6071,4179005.25,2083.3308,0.3489
524.24,2091.8,500.5427,32.7464,4179064.5,-153.7722,0.3489
524.39,2091.8,500.5352,36.7587,4179126.5,-364.5618,0.3489
524.54,2091.8,500.5278,38.0097,4179188.5,-364.5618,0.3489
524.69,2091.8,500.5204,33.679,4179250.25,-364.5618,0.3489
524.84,2091.8,500.513,31.3973,4179312.5,-364.5618,0.3488
524.99,2091.8831,500.5056,30.5021,4179540.25,-364.5618,0.3488
525.14,2091.9001,500.4981,29.7805,4179636.25,-364.5618,0.3488
525.29,2091.9001,500.4909,29.1488,4179696.5,-364.5618,0.3488
525.44,2091.9001,500.4836,29.0231,4179757.5,-364.5618,0.3488
525.59,2091.9001,500.4762,29.9207,4179819.5,-364.5618,0.3488
525.74,2091.9001,500.4688,31.3623,4179881.5,-364.5618,0.3488
525.89,2091.9001,500.4613,33.0865,4179943.5,-364.5618,0.3488
526.04,2091.9719,500.4539,33.1368,4180148.75,-364.5618,0.3488
526.19,2092,500.4465,34.2424,4180267.25,-364.5618,0.3488
526.34,2092,500.4393,35.8246,4180327.75,-364.5618,0.3488
526.49,2092,500.4319,37.5198,4180388.75,-364.5618,0.3488
526.64,2092,500.4245,37.5267,4180450.75,-364.5618,0.3487
526.79,2092,500.4171,36.4379,4180512.5,-364.5618,0.3487
526.94,2092,500.4097,34.1135,4180574.5,-364.5618,0.3487
527.09,2092,500.4023,30.7835,4180636.75,-364.5618,0.3487
527.24,2092.0588,500.3948,27.7321,4180816.5,-364.5618,0.3487
527.39,2092.0999,500.3876,27.1185,4180958.75,-364.5618,0.3487
527.54,2092.0999,500.3803,28.521,4181019.75,-364.5618,0.3487
527.69,2092.0999,500.3729,29.6547,4181081.5,-364.5618,0.3487
527.84,2092.0999,500.3655,28.8179,4181143.5,-364.5618,0.3487
527.99,2092.0999,500.358,29.3554,4181205.75,-899.8972,0.3487
528.14,2092.0999,500.3506,32.1896,4181267.75,-3874.4897,0.3487
528.29,2092.1477,500.3432,33.2824,4181425.25,-6398.7231,0.3487
528.44,2092.2,500.3357,30.7261,4181592,-6398.7231,0.3487
528.59,2092.2,500.3285,29.8172,4181652.75,-6398.7231,0.3486
528.74,2092.2,500.3212,31.7282,4181713.25,-6398.7231,0.3486
528.89,2092.2,500.3138,31.2369,4181775.5,-6398.7231,0.3486
529.04,2092.2,500.3064,30.7316,4181837.5,-6398.7231,0.3486
529.19,2092.2,500.299,30.2265,4181899.5,-6398.7231,0.3486
529.34,2092.2,500.2915,29.6961,4181961.75,-6398.7231,0.3486
529.49,2092.2349,500.2842,28.9028,4182092.75,-6398.7231,0.3486
529.64,2092.3,500.277,28.4164,4182283.25,-6398.7231,0.3486
529.79,2092.3,500.2696,29.3331,4182345.5,-6398.7231,0.3486
529.94,2092.3,500.2621,30.3449,4182407.25,-6398.7231,0.3486
530.09,2092.3,500.2547,31.7523,4182469.5,-6398.7231,0.3486
530.24,2092.3,500.2473,33.0237,4182531.5,-6398.7231,0.3486
530.39,2092.3,500.2399,33.1277,4182593.75,-6398.7231,0.3485
530.54,2092.3237,500.2325,35.9681,4182703,-6398.7231,0.3485
530.69,2092.4001,500.2251,38.0864,4182917.25,-6398.7231,0.3485
530.84,2092.4001,500.2179,38.7194,4182977.25,-6398.7231,0.3485
530.99,2092.4001,500.2105,36.998,4183039.25,-6398.7231,0.3485
531.14,2092.4001,500.2031,34.7852,4183101.5,-6398.7231,0.3485
531.29,2092.4001,500.1957,34.7178,4183163.25,-6398.7231,0.3485
531.44,2092.4001,500.1882,34.6747,4183225.75,-6398.7231,0.3485
531.59,2092.4001,500.1808,36.0348,4183287.75,-6398.7231,0.3485
531.74,2092.4111,500.1734,31.9894,4183371.25,-6398.7231,0.3485
531.89,2092.5,500.1663,31.6478,4183609,-6398.7231,0.3485
532.04,2092.5,500.1588,33.525,4183671.25,-6731.9678,0.3485
532.19,2092.5,500.1514,33.1333,4183733,-10704.3623,0.3484
532.34,2092.5,500.144,35.4463,4183795,-10965.1465,0.3484
532.49,2092.5,500.1366,30.2629,4183857.25,-10965.1465,0.3484
532.64,2092.5,500.1292,31.1541,4183919,-10965.1465,0.3484
532.79,2092.5,500.1217,31.7525,4183981.5,-10965.1465,0.3484
532.94,2092.5,500.1146,33.8702,4184041,-10965.1465,0.3484
533.09,2092.5981,500.1071,35.3633,4184299.75,-10965.1465,0.3484
533.24,2092.6001,500.0997,35.0989,4184366,-10965.1465,0.3484
533.39,2092.6001,500.0923,35.3763,4184428.25,-10965.1465,0.3484
533.54,2092.6001,500.0848,35.1086,4184490.25,-10965.1465,0.3484
533.69,2092.6001,500.0774,34.532,4184552.5,-10965.1465,0.3484
533.84,2092.6001,500.0699,33.3882,4184614.75,-10965.1465,0.3484
533.99,2092.6001,500.0628,33.5374,4184674.5,-10965.1465,0.3483
534.14,2092.687,500.0554,34.0994,4184910.25,-10965.1465,0.3483
534.29,2092.7,500.0481,34.1786,4184997.75,-10965.1465,0.3483
534.44,2092.7,500.0406,35.1947,4185060,-10965.1465,0.3483
534.59,2092.7,500.0332,35.3917,4185122.25,-10965.1465,0.3483
534.74,2092.7,500.0257,34.9032,4185184.5,-10965.1465,0.3483
534.89,2092.7,500.0183,33.1266,4185246.75,-10965.1465,0.3483
535.04,2092.7,500.0109,30.7551,4185308.75,-10965.1465,0.3483
535.19,2092.7,500.0037,28.1577,4185368.75,-10965.1465,0.3483
535.34,2092.7739,499.9964,28.4059,4185578,-10965.1465,0.3483
535.49,2092.7998,499.989,29.3797,4185692,-10965.1465,0.3483
535.64,2092.7998,499.9816,30.7049,4185754,-10965.1465,0.3483
535.79,2092.7998,499.9741,32.7551,4185816.25,-10965.1465,0.3483
535.94,2092.7998,499.9667,37.4426,4185878.5,-10965.1465,0.3482
536.09,2092.7998,499.9595,39.5348,4185938.75,-11812.5029,0.3482
536.24,2092.7998,499.9521,39.0501,4186000.25,-12610.6025,0.3482
536.39,2092.863,499.9447,37.9642,4186189,-12810.7891,0.3482
536.54,2092.9001,499.9373,37.7006,4186325.25,-12810.7891,0.3482
536.69,2092.9001,499.9299,37.0931,4186387.5,-12810.7891,0.3482
536.84,2092.9001,499.9224,35.1943,4186449.75,-12810.7891,0.3482
536.99,2092.9001,499.915,33.3214,4186511.75,-12810.7891,0.3482
537.14,2092.9001,499.9076,33.162,4186574,-12810.7891,0.3482
537.29,2092.9001,499.9004,34.3808,4186634.5,-12810.7891,0.3482
537.44,2092.9001,499.8931,35.8728,4186695.25,-12810.7891,0.3482
537.59,2092.9502,499.8857,36.909,4186858.25,-12810.7891,0.3482
537.74,2093,499.8782,37.6531,4187020,-12810.7891,0.3482
537.89,2093,499.8708,37.9787,4187082,-12810.7891,0.3481
538.04,2093,499.8634,38.093,4187144.25,-12810.7891,0.3481
538.19,2093,499.8559,39.2205,4187206.5,-12810.7891,0.3481
538.34,2093,499.8487,40.7553,4187267.5,-12810.7891,0.3481
538.49,2093,499.8414,41.9488,4187328,-12810.7891,0.3481
538.64,2093,499.834,39.8363,4187390,-12810.7891,0.3481
538.79,2093.0374,499.8266,33.9481,4187527,-12810.7891,0.3481
538.94,2093.1001,499.8192,32.0408,4187714.75,-12810.7891,0.3481
539.09,2093.1001,499.8117,34.4148,4187777,-12810.7891,0.3481
539.24,2093.1001,499.8044,35.9292,4187838.5,-12810.7891,0.3481
539.39,2093.1001,499.7972,32.4249,4187899,-12810.7891,0.3481
539.54,2093.1001,499.7898,29.3172,4187961.25,-12810.7891,0.3481
539.69,2093.1001,499.7823,26.8601,4188023.25,-12810.7891,0.348
539.84,2093.1262,499.7749,28.7895,4188137.75,-12810.7891,0.348
539.99,2093.2,499.7675,31.2985,4188347.75,-13213.7441,0.348
540.14,2093.2,499.7601,34.1464,4188410,-14934.6992,0.348
540.29,2093.2,499.7527,37.9032,4188471.75,-16553.3984,0.348
540.44,2093.2,499.7453,38.9151,4188533.75,-16553.3984,0.348
540.59,2093.2,499.7381,36.606,4188593.5,-16553.3984,0.348
540.74,2093.2,499.7307,33.7251,4188656,-16553.3984,0.348
540.89,2093.2,499.7233,33.1467,4188718,-16553.3984,0.348
541.04,2093.2134,499.7159,33.9763,4188806.75,-16553.3984,0.348
541.19,2093.3,499.7084,32.6623,4189043.25,-16553.3984,0.348
541.34,2093.3,499.701,32.7316,4189105.25,-16553.3984,0.348
541.49,2093.3,499.6936,33.1586,4189167.25,-16553.3984,0.3479
541.64,2093.3,499.6864,30.9139,4189227.25,-16553.3984,0.3479
541.79,2093.3,499.679,27.6879,4189289.25,-16553.3984,0.3479
541.94,2093.3,499.6716,25.6322,4189351.5,-16553.3984,0.3479
542.09,2093.3022,499.6642,28.1002,4189418.25,-16553.3984,0.3479
542.24,2093.3999,499.6568,27.5138,4189676,-16553.3984,0.3479
542.39,2093.3999,499.6493,28.8328,4189738.5,-16553.3984,0.3479
542.54,2093.3999,499.6418,27.5208,4189801.25,-16553.3984,0.3479
542.69,2093.3999,499.6347,24.8496,4189861,-16553.3984,0.3479
542.84,2093.3999,499.6273,24.4871,4189923,-16553.3984,0.3479
542.99,2093.3999,499.6199,26.4726,4189985.5,-16553.3984,0.3479
543.14,2093.3999,499.6124,30.8055,4190047.75,-16553.3984,0.3479
543.29,2093.3999,499.605,30.3187,4190109.75,-16553.3984,0.3478
543.44,2093.4893,499.5976,28.8815,4190351.25,-16553.3984,0.3478
543.59,2093.5,499.5902,27.123,4190434.75,-16553.3984,0.3478
543.74,2093.5,499.583,24.8098,4190495,-16553.3984,0.3478
543.89,2093.5,499.5756,24.9868,4190557,-16553.3984,0.3478
544.04,2093.5,499.5682,26.59,4190619,-17487.168,0.3478
544.19,2093.5,499.5608,27.6404,4190681.25,-22064.8008,0.3478
544.34,2093.5,499.5533,27.6632,4190743.75,-23069.6406,0.3478
544.49,2093.5781,499.5459,29.6657,4190962.5,-23069.6406,0.3478
544.64,2093.6001,499.5385,30.0041,4191068.25,-23069.6406,0.3478
544.79,2093.6001,499.5311,30.6147,4191131,-23069.6406,0.3478
544.94,2093.6001,499.5239,29.6123,4191191.25,-23069.6406,0.3478
545.09,2093.6001,499.5165,28.1932,4191252.5,-23069.6406,0.3477
545.24,2093.6001,499.5091,28.8734,4191315,-23069.6406,0.3477
545.39,2093.6001,499.5017,30.1579,4191377,-23069.6406,0.3477
545.54,2093.6001,499.4943,30.1333,4191439.5,-23069.6406,0.3477
545.69,2093.6653,499.4868,29.14,4191632.5,-23069.6406,0.3477
545.84,2093.7,499.4796,30.8465,4191762.5,-23069.6406,0.3477
545.99,2093.7,499.4723,34.506,4191823.75,-23069.6406,0.3477
546.14,2093.7,499.4649,37.533,4191886,-23069.6406,0.3477
546.29,2093.7,499.4575,38.2904,4191948.25,-23069.6406,0.3477
546.44,2093.7,499.4501,38.4689,4192010.5,-23069.6406,0.3477
546.59,2093.7,499.4426,36.8683,4192073,-23069.6406,0.3477
546.74,2093.7,499.4352,35.72,4192135.25,-23069.6406,0.3477
546.89,2093.7524,499.4278,33.7683,4192302.75,-23069.6406,0.3476
547.04,2093.8,499.4206,31.5743,4192458.75,-23069.6406,0.3476
547.19,2093.8,499.4133,30.2288,4192519.75,-23069.6406,0.3476
547.34,2093.8,499.4059,28.8782,4192582.25,-23069.6406,0.3476
547.49,2093.8,499.3984,28.02,4192644.75,-23069.6406,0.3476
547.64,2093.8,499.391,27.6088,4192707.25,-23069.6406,0.3476
547.79,2093.8,499.3836,28.2436,4192769.25,-23069.6406,0.3476
547.94,2093.8413,499.3761,29.0436,4192914.25,-23069.6406,0.3476
548.09,2093.8999,499.3688,29.6918,4193093,-23473.4473,0.3476
548.24,2093.8999,499.3616,28.9794,4193153.75,-24130.2656,0.3476
548.39,2093.8999,499.3542,27.5304,4193215.75,-24202.7852,0.3476
548.54,2093.8999,499.3468,25.4344,4193278,-24202.7852,0.3476
548.69,2093.8999,499.3394,25.9398,4193340.5,-24202.7852,0.3476
548.84,2093.8999,499.3319,29.4928,4193403.25,-24202.7852,0.3475
548.99,2093.8999,499.3245,30.1488,4193465,-24202.7852,0.3475
549.14,2093.9285,499.3172,29.8453,4193583.75,-24202.7852,0.3475
549.29,2094,499.31,31.6368,4193787.5,-24202.7852,0.3475
549.44,2094,499.3026,33.2732,4193850.25,-24202.7852,0.3475
549.59,2094,499.2951,34.1066,4193912.25,-24202.7852,0.3475
549.74,2094,499.2877,34.0097,4193975,-24202.7852,0.3475
549.89,2094,499.2803,33.5266,4194036.75,-24202.7852,0.3475
550.04,2094,499.2729,29.9963,4194099.25,-24202.7852,0.3475
550.19,2094.0173,499.2654,31.5111,4194196.25,-24202.7852,0.3475
550.34,2094.1001,499.2583,35.3439,4194422,-24202.7852,0.3475
550.49,2094.1001,499.2509,35.1741,4194484.5,-24202.7852,0.3475
550.64,2094.1001,499.2434,35.239,4194547,-24202.7852,0.3475
550.79,2094.1001,499.2361,31.7903,4194609,-24202.7852,0.3474
550.94,2094.1001,499.2286,29.6296,4194671.5,-24202.7852,0.3474
551.09,2094.1001,499.2212,29.6296,4194734,-24202.7852,0.3474
551.24,2094.1001,499.2138,29.8719,4194796.5,-24202.7852,0.3474
551.39,2094.1047,499.2064,33.5168,4194867.5,-24202.7852,0.3474
551.54,2094.2,499.1993,32.2509,4195118.5,-24202.7852,0.3474
551.69,2094.2,499.1918,28.7605,4195181,-24202.7852,0.3474
551.84,2094.2,499.1844,31.7525,4195243.5,-24202.7852,0.3474
551.99,2094.2,499.1768,29.3323,4195307,-24202.7852,0.3474
552.14,2094.2,499.1694,30.2192,4195369,-20321.4863,0.3474
552.29,2094.2,499.162,28.7722,4195431.5,-17807.2129,0.3474
552.44,2094.2,499.1546,31.0236,4195494,-17719.8047,0.3474
552.59,2094.2935,499.1475,31.712,4195740.5,-17719.8047,0.3473
552.74,2094.3,499.14,30.3615,4195816.5,-17719.8047,0.3473
552.89,2094.3,499.1327,29.6896,4195879,-17719.8047,0.3473
553.04,2094.3,499.1252,27.2133,4195941.5,-17719.8047,0.3473
553.19,2094.3,499.1178,26.3727,4196004,-17719.8047,0.3473
553.34,2094.3,499.1104,25.5171,4196066,-17719.8047,0.3473
553.49,2094.3,499.1032,25.6379,4196126.5,-17719.8047,0.3473
553.64,2094.3,499.0958,25.9362,4196188.5,-17719.8047,0.3473
553.79,2094.3804,499.0884,28.189,4196412.5,-17719.8047,0.3473
553.94,2094.3999,499.081,28.7198,4196513,-17719.8047,0.3473
554.09,2094.3999,499.0735,29.658,4196575.5,-17719.8047,0.3473
554.24,2094.3999,499.0661,31.3111,4196638,-17719.8047,0.3473
554.39,2094.3999,499.0587,32.2021,4196700.5,-17719.8047,0.3472
554.54,2094.3999,499.0513,32.799,4196763,-17719.8047,0.3472
554.69,2094.3999,499.0441,33.611,4196823,-17719.8047,0.3472
554.84,2094.3999,499.0367,33.8754,4196885,-17719.8047,0.3472
554.99,2094.4678,499.0293,34.6969,4197083.5,-17719.8047,0.3472
555.14,2094.5,499.0219,35.4897,4197210.5,-17719.8047,0.3472
555.29,2094.5,499.0145,35.695,4197273,-17719.8047,0.3472
555.44,2094.5,499.007,35.695,4197335.5,-17719.8047,0.3472
555.59,2094.5,498.9996,35.695,4197398,-17719.8047,0.3472
555.74,2094.5,498.9924,35.695,4197458.5,-17719.8047,0.3472
555.89,2094.5,498.9851,34.9897,4197520,-17719.8047,0.3472
556.04,2094.5564,498.9777,34.3104,4197696,-17125.8242,0.3472
556.19,2094.5999,498.9702,32.8456,4197845.5,-15405.0918,0.3471
556.34,2094.5999,498.9628,31.429,4197908,-14368.3252,0.3471
556.49,2094.5999,498.9554,30.6754,4197970.5,-14368.3252,0.3471
556.64,2094.5999,498.948,29.7802,4198032.5,-14368.3252,0.3471
556.79,2094.5999,498.9407,29.3264,4198093.5,-14368.3252,0.3471
556.94,2094.5999,498.9335,29.3264,4198154.5,-14368.3252,0.3471
557.09,2094.5999,498.926,29.3264,4198217.5,-14368.3252,0.3471
557.24,2094.6438,498.9186,29.3264,4198367.5,-14368.3252,0.3471
557.39,2094.7002,498.9112,29.3264,4198543.5,-14368.3252,0.3471
557.54,2094.7002,498.9037,29.3264,4198606,-14368.3252,0.3471
557.69,2094.7002,498.8963,29.3264,4198668,-14368.3252,0.3471
557.84,2094.7002,498.889,29.5529,4198729.5,-14368.3252,0.3471
557.99,2094.7002,498.8818,30.3664,4198790.5,-14368.3252,0.3471
558.14,2094.7002,498.8744,30.8355,4198853,-14368.3252,0.347
558.29,2094.7327,498.867,29.7427,4198981,-14368.3252,0.347
558.44,2094.8,498.8595,27.9694,4199178.5,-14368.3252,0.347
558.59,2094.8,498.8521,26.2937,4199241,-14368.3252,0.347
558.74,2094.8,498.8447,26.2937,4199303,-14368.3252,0.347
558.89,2094.8,498.8372,26.2937,4199365.5,-14368.3252,0.347
559.04,2094.8,498.8299,26.5918,4199427.5,-14368.3252,0.347
559.19,2094.8,498.8227,27.646,4199488,-14368.3252,0.347
559.34,2094.8,498.8153,28.5019,4199550.5,-14368.3252,0.347
559.49,2094.8198,498.8079,30.2921,4199653,-14368.3252,0.347
559.64,2094.8999,498.8005,31.6425,4199875.5,-14368.3252,0.347
559.79,2094.8999,498.793,30.9451,4199938.5,-14368.3252,0.347
559.94,2094.8999,498.7857,29.9329,4200000,-14369.1387,0.3469
560.09,2094.8999,498.7785,29.5325,4200060.5,-14493.7979,0.3469
560.24,2094.8999,498.7711,26.6,4200123,-15273.2148,0.3469
560.39,2094.8999,498.7637,23.9568,4200185.5,-15273.2148,0.3469
560.54,2094.9084,498.7563,22.6526,4200265,-15273.2148,0.3469
560.69,2095,498.7488,21.8205,4200511.5,-15273.2148,0.3469
560.84,2095,498.7414,21.7716,4200574,-15273.2148,0.3469
560.99,2095,498.734,20.9107,4200636.5,-15273.2148,0.3469
561.14,2095,498.7265,20.9107,4200699,-15273.2148,0.3469
561.29,2095,498.7195,20.9159,4200758.5,-15273.2148,0.3469
561.44,2095,498.712,21.8205,4200821.5,-15273.2148,0.3469
561.59,2095,498.7045,21.8205,4200885,-15273.2148,0.3469
561.74,2095,498.6971,23.592,4200947.5,-15273.2148,0.3468
561.89,2095.0957,498.6897,23.6401,4201201,-15273.2148,0.3468
562.04,2095.0999,498.6822,24.4966,4201273,-15273.2148,0.3468
562.19,2095.0999,498.6748,27.918,4201335.5,-15273.2148,0.3468
562.34,2095.0999,498.6676,28.6027,4201395.5,-15273.2148,0.3468
562.49,2095.0999,498.6602,31.0824,4201457.5,-15273.2148,0.3468
562.64,2095.0999,498.6528,31.3734,4201520,-15273.2148,0.3468
562.79,2095.0999,498.6454,31.3734,4201582.5,-15273.2148,0.3468
562.94,2095.0999,498.638,29.065,4201645,-15273.2148,0.3468
563.09,2095.1829,498.6305,27.1346,4201874.5,-15273.2148,0.3468
563.24,2095.2,498.6231,24.2337,4201971,-15273.2148,0.3468
563.39,2095.2,498.616,23.6401,4202031,-15273.2148,0.3468
563.54,2095.2,498.6086,23.6401,4202093.5,-15273.2148,0.3467
563.69,2095.2,498.6012,25.0331,4202156,-15273.2148,0.3467
563.84,2095.2,498.5937,27.846,4202219,-15273.2148,0.3467
563.99,2095.2,498.5863,29.9785,4202281,-15273.2148,0.3467
564.14,2095.2717,498.5789,31.7687,4202487.5,-9611.8945,0.3467
564.29,2095.3,498.5715,33.5594,4202607.5,-4873.7031,0.3467
564.44,2095.3,498.5643,34.7264,4202668,-3806.5852,0.3467
564.59,2095.3,498.5569,36.2304,4202729.5,-3806.5852,0.3467
564.74,2095.3,498.5495,36.8322,4202792,-3806.5852,0.3467
564.89,2095.3,498.5421,36.8322,4202854.5,-3806.5852,0.3467
565.04,2095.3,498.5347,36.8322,4202917.5,-3806.5852,0.3467
565.19,2095.3,498.5272,36.8322,4202980.5,-3806.5852,0.3467
565.34,2095.3591,498.5198,36.8322,4203161,-3806.5852,0.3466
565.49,2095.4001,498.5124,36.8322,4203306,-3806.5852,0.3466
565.64,2095.4001,498.5052,35.818,4203367,-3806.5852,0.3466
565.79,2095.4001,498.4979,34.5199,4203428.5,-3806.5852,0.3466
565.94,2095.4001,498.4904,34.1028,4203491.5,-3806.5852,0.3466
566.09,2095.4001,498.483,33.176,4203554,-3806.5852,0.3466
566.24,2095.4001,498.4756,32.2832,4203616.5,-3806.5852,0.3466
566.39,2095.4478,498.4682,31.849,4203774,-3806.5852,0.3466
566.54,2095.5,498.4609,31.3734,4203940.5,-3806.5852,0.3466
566.69,2095.5,498.4536,31.3734,4204002,-3806.5852,0.3466
566.84,2095.5,498.4462,31.3734,4204064.5,-3806.5852,0.3466
566.9901,2095.5,498.4388,31.3734,4204127,-3806.5852,0.3466
567.14,2095.5,498.4314,31.3734,4204189.5,-3806.5852,0.3466
567.29,2095.5,498.424,31.3734,4204252,-3806.5852,0.3466
567.44,2095.5,498.4165,31.0409,4204315,-3806.5852,0.3465
567.59,2095.5349,498.4092,30.1457,4204446.5,-3806.5852,0.3465
567.7401,2095.5999,498.402,29.5538,4204637.5,-3806.5852,0.3465
567.89,2095.5999,498.3946,29.5538,4204700,-3806.5852,0.3465
568.04,2095.5999,498.3872,29.5538,4204763,-1194.8219,0.3465
568.19,2095.5999,498.3797,29.9052,4204826,9243.9287,0.3465
568.34,2095.5999,498.3723,31.6789,4204888.5,20233.1641,0.3465
568.4901,2095.5999,498.3649,34.564,4204951,20233.1641,0.3465
568.64,2095.6235,498.3575,36.1386,4205061.5,20233.1641,0.3465
568.79,2095.7,498.3501,38.2443,4205276.5,20233.1641,0.3465
568.94,2095.7,498.3429,44.0423,4205337,20233.1641,0.3465
569.09,2095.7,498.3355,47.4674,4205399.5,20233.1641,0.3465
569.2401,2095.7,498.3281,48.2047,4205462.5,20233.1641,0.3464
569.39,2095.7,498.3207,48.2047,4205525,20233.1641,0.3464
569.54,2095.7,498.3133,48.2047,4205587.5,20233.1641,0.3464
569.69,2095.7,498.3058,48.2047,4205650,20233.1641,0.3464
569.84,2095.7109,498.2987,48.2047,4205732,20233.1641,0.3464
569.9901,2095.7998,498.2913,48.2047,4205973.5,20233.1641,0.3464
570.14,2095.7998,498.2839,48.2047,4206036,20233.1641,0.3464
